Geneid	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2138292.mappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2180300.mappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2180298.unmappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2180295.unmappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2138286.unmappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2138289.unmappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2180296.unmappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2180294.mappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2180294.unmappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2180297.mappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2138294.mappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2138295.unmappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2180299.mappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2138288.mappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2138295.mappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2180293.unmappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2180298.mappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2180297.unmappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2138291.unmappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2138291.mappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2138293.unmappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2138286.mappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2138293.mappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2138288.unmappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2138287.unmappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2138294.unmappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2180300.unmappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2180293.mappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2180299.unmappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2138289.mappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2138287.mappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2138290.mappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2138290.unmappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2180296.mappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2180295.mappedAligned.sortedByCoord.out.bam	/fast/users/a1647910/20200310_rRNADepletion/3_alignedDataStar/bam/SRR2138292.unmappedAligned.sortedByCoord.out.bam
ENSDARG00000097764	0	0	4	1	52	4	0	0	5	0	0	7	0	0	0	2	0	2	10	0	3	0	0	36	37	5	3	0	0	0	0	0	5	0	0	0
ENSDARG00000040926	0	0	1791	756	154	22	429	0	1735	0	0	25	0	0	0	816	0	1309	11	0	19	0	0	101	86	13	1283	0	1338	0	0	0	7	0	0	2
ENSDARG00000092402	0	0	101	26	2	0	8	0	82	0	0	1	0	0	0	40	0	30	1	0	1	0	0	1	1	0	54	0	13	0	0	0	1	0	0	0
ENSDARG00000094853	0	0	0	0	69	8	0	0	0	0	0	8	0	0	0	0	0	0	9	0	4	0	0	47	32	1	0	0	0	0	0	0	9	0	0	4
ENSDARG00000083999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000091941	0	0	2	2	422	77	1	0	0	0	0	97	0	0	0	1	0	4	84	0	58	0	0	290	336	71	2	0	1	0	0	0	93	0	0	54
ENSDARG00000093976	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000068702	0	0	82	52	9	4	71	0	92	0	0	8	0	0	0	41	0	98	4	0	3	0	0	6	4	3	64	0	137	0	0	0	8	0	0	7
ENSDARG00000107479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000092636	0	0	2	6	0	3	0	0	1	0	0	1	0	0	0	0	0	3	2	0	1	0	0	0	0	2	0	0	3	0	0	0	3	0	0	1
ENSDARG00000117663	0	0	1	2	0	3	1	0	0	0	0	4	0	0	0	0	0	1	3	0	5	0	0	0	0	2	0	0	0	0	0	0	2	0	0	3
ENSDARG00000012248	0	0	1734	906	2	883	495	0	1564	0	0	728	0	0	0	790	0	1320	860	0	953	0	0	12	21	946	1129	0	1445	0	0	0	784	0	0	1040
ENSDARG00000060687	0	0	3419	1718	936	715	959	0	3219	0	0	732	0	0	0	1475	0	2334	675	0	677	0	0	975	1069	696	2073	0	2753	0	0	0	678	0	0	618
ENSDARG00000095451	0	0	310	108	47	244	99	0	256	0	0	262	0	0	0	112	0	198	233	0	248	0	0	41	40	219	177	0	285	0	0	0	275	0	0	246
ENSDARG00000068709	0	0	99	64	215	21	49	0	104	0	0	57	0	0	0	55	0	124	45	0	24	0	0	326	347	23	48	0	127	0	0	0	40	0	0	13
ENSDARG00000018788	0	0	233	110	801	90	53	0	213	0	0	149	0	0	0	91	0	142	136	0	173	0	0	827	729	152	157	0	124	0	0	0	110	0	0	102
ENSDARG00000018726	0	0	27	14	22	4	10	0	30	0	0	13	0	0	0	7	0	12	7	0	9	0	0	25	16	9	13	0	23	0	0	0	4	0	0	5
ENSDARG00000107286	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000096815	0	0	0	0	6	1	0	0	0	0	0	2	0	0	0	0	0	1	2	0	1	0	0	5	1	2	0	0	0	0	0	0	0	0	0	2
ENSDARG00000038112	0	0	3	3	3	2	10	0	7	0	0	0	0	0	0	3	0	8	8	0	29	0	0	3	3	17	1	0	11	0	0	0	2	0	0	2
ENSDARG00000054048	0	0	1	1	14	2	1	0	4	0	0	6	0	0	0	0	0	2	0	0	0	0	0	6	0	1	0	0	3	0	0	0	3	0	0	4
ENSDARG00000038116	0	0	16	15	44	7	4	0	19	0	0	13	0	0	0	13	0	15	9	0	5	0	0	23	27	5	15	0	18	0	0	0	2	0	0	3
ENSDARG00000091978	0	0	2	2	0	2	0	0	2	0	0	1	0	0	0	2	0	1	0	0	1	0	0	0	0	2	0	0	1	0	0	0	3	0	0	3
ENSDARG00000060707	0	0	24	11	187	45	12	0	29	0	0	60	0	0	0	11	0	13	87	0	75	0	0	254	296	63	17	0	58	0	0	0	81	0	0	34
ENSDARG00000038121	0	0	272	110	61	23	72	0	249	0	0	18	0	0	0	127	0	200	27	0	18	0	0	98	55	26	183	0	173	0	0	0	8	0	0	11
ENSDARG00000001976	0	0	23	31	125	55	31	0	25	0	0	31	0	0	0	20	0	128	83	0	345	0	0	107	76	310	16	0	105	0	0	0	34	0	0	127
ENSDARG00000075881	0	0	10	6	4	4	2	0	9	0	0	0	0	0	0	4	0	8	1	0	3	0	0	8	6	0	6	0	18	0	0	0	4	0	0	0
ENSDARG00000074163	0	0	37	17	10355	730	12	0	36	0	0	1038	0	0	0	13	0	29	736	0	409	0	0	9620	9973	345	25	0	23	0	0	0	678	0	0	269
ENSDARG00000074414	0	0	215	110	224	37	47	0	198	0	0	33	0	0	0	99	0	143	36	0	22	0	0	224	133	19	127	0	128	0	0	0	27	0	0	22
ENSDARG00000014680	0	0	758	415	1882	661	263	0	748	0	0	1386	0	0	0	398	0	727	827	0	722	0	0	1768	1683	596	471	0	677	0	0	0	688	0	0	606
ENSDARG00000003795	0	0	1203	699	1003	539	893	0	1390	0	0	441	0	0	0	640	0	2070	537	0	699	0	0	937	976	537	808	0	2189	0	0	0	572	0	0	560
ENSDARG00000093286	0	0	1	0	0	9	1	0	0	0	0	9	0	0	0	1	0	0	5	0	28	0	0	0	0	32	1	0	0	0	0	0	6	0	0	27
ENSDARG00000081763	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000096320	0	0	0	0	12	2	0	0	3	0	0	1	0	0	0	0	0	0	0	0	1	0	0	6	2	0	1	0	0	0	0	0	0	0	0	0
ENSDARG00000073824	0	0	18	8	3	3	8	0	14	0	0	1	0	0	0	4	0	18	3	0	3	0	0	1	1	6	15	0	17	0	0	0	2	0	0	3
ENSDARG00000041108	0	0	404	269	0	163	448	0	383	0	0	110	0	0	0	217	0	504	181	0	540	0	0	0	2	636	294	0	1015	0	0	0	100	0	0	287
ENSDARG00000077089	0	0	705	395	4115	864	304	0	729	0	0	1022	0	0	0	313	0	795	891	0	804	0	0	3884	3688	750	406	0	830	0	0	0	773	0	0	680
ENSDARG00000075942	0	0	39	30	132	16	3	0	29	0	0	35	0	0	0	17	0	11	47	0	27	0	0	130	115	32	28	0	15	0	0	0	18	0	0	18
ENSDARG00000068152	0	0	66	49	1217	142	24	0	58	0	0	166	0	0	0	26	0	74	125	0	48	0	0	1180	958	44	36	0	94	0	0	0	110	0	0	40
ENSDARG00000078989	0	0	52	17	0	0	15	0	63	0	0	1	0	0	0	29	0	47	0	0	1	0	0	0	0	0	31	0	65	0	0	0	1	0	0	0
ENSDARG00000108730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000054301	0	0	86	50	623	163	79	0	101	0	0	242	0	0	0	50	0	150	204	0	179	0	0	575	575	180	69	0	216	0	0	0	191	0	0	153
ENSDARG00000068144	0	0	2	3	1	0	0	0	5	0	0	0	0	0	0	1	0	3	0	0	2	0	0	1	2	2	0	0	2	0	0	0	0	0	0	0
ENSDARG00000008936	0	0	322	200	988	512	373	0	280	0	0	609	0	0	0	154	0	602	574	0	520	0	0	828	837	449	158	0	954	0	0	0	515	0	0	559
ENSDARG00000060885	0	0	436	243	973	173	128	0	418	0	0	175	0	0	0	198	0	342	170	0	96	0	0	902	824	114	258	0	374	0	0	0	172	0	0	90
ENSDARG00000060879	0	0	23	11	26	39	13	0	19	0	0	51	0	0	0	6	0	19	37	0	33	0	0	23	25	36	10	0	44	0	0	0	45	0	0	39
ENSDARG00000039381	0	0	57	43	1	141	73	0	44	0	0	120	0	0	0	35	0	74	140	0	89	0	0	9	10	86	50	0	175	0	0	0	149	0	0	117
ENSDARG00000068140	0	0	41	34	137	58	34	0	60	0	0	54	0	0	0	22	0	66	66	0	55	0	0	120	117	64	40	0	81	0	0	0	63	0	0	47
ENSDARG00000097612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000068138	0	0	1	1	11	0	0	0	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	14	10	0	0	0	0	0	0	0	2	0	0	0
ENSDARG00000034753	0	0	316	116	179	91	138	0	238	0	0	97	0	0	0	99	0	261	133	0	112	0	0	173	147	124	156	0	365	0	0	0	99	0	0	95
ENSDARG00000060860	0	0	9	5	10	4	3	0	13	0	0	2	0	0	0	0	0	1	0	0	1	0	0	1	0	1	4	0	0	0	0	0	0	0	0	8
ENSDARG00000039378	0	0	125	96	196	134	88	0	140	0	0	124	0	0	0	53	0	186	134	0	83	0	0	180	158	111	90	0	275	0	0	0	130	0	0	93
ENSDARG00000060841	0	0	993	523	2372	602	398	1	904	0	0	894	0	0	0	433	0	963	718	0	876	0	0	2262	2184	750	629	0	1003	0	0	0	630	0	0	630
ENSDARG00000068128	0	0	24	13	748	178	11	0	24	0	0	321	0	0	0	8	0	15	265	0	272	0	0	792	677	239	6	0	12	0	0	0	175	0	0	198
ENSDARG00000060813	0	0	31	16	26	7	4	0	24	0	0	11	0	0	0	9	0	22	22	0	16	0	0	71	68	16	15	0	22	0	0	0	20	0	0	7
ENSDARG00000082311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSDARG00000108596	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000110471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000022564	0	0	200	102	377	308	159	0	231	0	0	350	0	0	0	92	0	264	372	0	330	0	0	435	346	390	135	0	367	0	0	0	348	0	0	329
ENSDARG00000022437	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0
ENSDARG00000084665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000017173	0	0	201	98	380	229	81	0	176	0	0	271	0	0	0	95	0	182	322	0	253	0	0	427	352	320	126	0	183	0	0	0	236	0	0	228
ENSDARG00000006025	0	0	93	59	1457	216	35	0	109	0	0	582	0	0	0	45	0	94	232	0	129	0	0	1244	1081	133	74	0	151	0	0	0	204	0	0	94
ENSDARG00000026070	0	0	293	162	4125	727	157	0	270	0	0	1417	0	0	0	107	0	261	984	0	3139	0	0	3532	3591	2073	183	0	460	0	0	0	697	0	0	2816
ENSDARG00000111114	0	0	2	3	0	0	1	0	3	0	0	0	0	0	0	2	0	1	0	0	1	0	0	1	0	0	2	0	1	0	0	0	0	0	0	0
ENSDARG00000015015	0	0	237	106	150	111	134	0	167	0	0	130	0	0	0	99	0	250	119	0	129	0	0	137	131	101	118	0	303	0	0	0	102	0	0	82
ENSDARG00000107143	0	3	2	1	0	0	0	0	3	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	2	1	1	0	1	0	0	0	0	1	0
ENSDARG00000094425	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000068678	0	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2	1	0	1	0	2	0	0	0	0	0	0	0
ENSDARG00000062082	0	0	720	394	71	51	171	0	622	0	0	50	0	0	0	302	0	394	63	0	59	0	0	90	79	68	448	0	380	0	0	0	61	0	0	55
ENSDARG00000062086	0	0	9	2	1	1	2	0	5	0	0	1	0	0	0	5	0	3	3	0	1	0	0	0	0	0	5	0	7	0	0	0	1	0	0	0
ENSDARG00000095779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000095317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000010029	0	0	1	0	0	0	2	0	3	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0	3	0	3	0	0	0	1	0	0	0
ENSDARG00000107024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000093015	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	1	0	4	0	0	0	1	0	0	0
ENSDARG00000003994	0	0	2	1	1	1	1	0	3	0	0	2	0	0	0	0	0	1	4	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
ENSDARG00000111003	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000061977	0	0	2	1	4	0	0	0	0	0	0	2	0	0	0	1	0	1	5	0	1	0	0	5	1	0	0	0	0	0	0	0	2	0	0	0
ENSDARG00000108141	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000108732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000106159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000015890	0	0	147	65	0	0	84	0	100	0	0	0	0	0	0	47	0	127	1	0	1	0	0	0	0	3	92	0	185	0	0	0	0	0	0	2
ENSDARG00000043635	0	0	160	79	158	31	59	0	134	0	0	28	0	0	0	70	0	145	41	0	29	0	0	228	135	24	99	0	144	0	0	0	36	0	0	11
ENSDARG00000043640	0	0	193	115	1049	535	161	0	204	0	0	772	0	0	0	97	0	272	672	0	380	0	0	1030	935	502	124	0	474	0	0	0	477	0	0	406
ENSDARG00000093885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSDARG00000056330	0	0	0	0	0	2	0	0	2	0	0	2	0	0	0	1	0	1	0	0	6	0	0	0	1	0	1	0	1	0	0	0	2	0	0	1
ENSDARG00000068601	0	0	160	74	152	96	58	0	124	0	0	75	0	0	0	72	0	104	111	0	156	0	0	138	159	101	71	0	121	0	0	0	103	0	0	149
ENSDARG00000092489	0	0	8	5	8	1	6	0	19	0	0	3	0	0	0	4	0	10	2	0	5	0	0	1	10	0	2	0	8	0	0	0	0	0	0	6
ENSDARG00000007976	0	0	821	443	2439	356	180	0	804	0	0	905	0	0	0	364	0	568	533	0	540	0	0	2186	1973	463	527	0	559	0	0	0	386	0	0	408
ENSDARG00000093977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000095204	0	0	0	3	0	3	0	0	4	0	0	1	0	0	0	2	0	0	2	0	0	0	0	0	0	1	2	0	1	0	0	0	1	0	0	3
ENSDARG00000062020	0	0	1901	740	291	180	264	0	1389	0	0	207	0	0	0	664	0	1042	161	0	131	0	0	285	283	128	1119	0	741	0	0	0	167	0	0	107
ENSDARG00000002304	0	0	80	44	827	145	67	0	75	0	0	235	0	0	0	33	0	141	150	0	146	0	0	691	665	130	63	0	191	0	0	0	146	0	0	102
ENSDARG00000017093	0	0	292	170	1828	568	183	0	284	0	0	857	0	0	0	123	0	307	639	0	664	0	0	1551	1706	510	165	0	518	0	0	0	712	0	0	535
ENSDARG00000032970	0	0	738	425	683	430	812	0	722	0	0	445	0	0	0	355	0	1668	399	0	442	0	0	683	653	407	471	0	2263	0	0	0	452	0	0	421
ENSDARG00000056396	0	0	34	19	233	29	38	0	31	0	0	48	0	0	0	16	0	31	34	0	19	0	0	149	169	22	24	0	80	0	0	0	28	0	0	13
ENSDARG00000056407	0	0	15	5	21	2	6	0	7	0	0	9	0	0	0	4	0	8	7	0	1	0	0	13	23	0	5	0	13	0	0	0	3	0	0	1
ENSDARG00000015399	0	0	7	4	0	0	3	0	1	0	0	0	0	0	0	5	0	4	0	0	0	0	0	0	0	0	3	0	5	0	0	0	0	0	0	1
ENSDARG00000094938	0	0	1	0	0	1	0	0	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000062042	0	0	8	4	22	4	3	0	17	0	0	7	0	0	0	5	0	5	8	0	2	0	0	35	12	4	5	0	4	0	0	0	2	0	0	5
ENSDARG00000068629	0	0	271	136	279	69	212	0	228	0	0	87	0	0	0	101	0	427	135	0	196	0	0	676	479	215	158	0	676	0	0	0	68	0	0	87
ENSDARG00000100719	0	0	13	6	0	0	12	0	7	0	0	0	0	0	0	3	0	24	1	0	1	0	0	0	0	2	8	0	21	0	0	0	0	0	0	0
ENSDARG00000101431	0	0	123	59	348	68	63	0	108	0	0	106	0	0	0	50	0	125	95	0	30	0	0	281	290	57	66	0	201	0	0	0	72	0	0	51
ENSDARG00000099336	0	0	61	41	336	37	33	0	52	0	0	61	0	0	0	38	0	80	57	0	26	0	0	479	317	38	32	0	86	0	0	0	36	0	0	22
ENSDARG00000018283	0	0	23	7	19	10	28	0	16	0	0	10	0	0	0	11	0	27	34	0	7	0	0	12	11	13	10	0	58	0	0	0	19	0	0	7
ENSDARG00000026072	0	0	450	262	1061	445	428	0	421	0	0	499	0	0	0	249	0	817	532	0	547	0	0	940	1037	431	269	0	1208	0	0	0	570	0	0	391
ENSDARG00000040861	0	0	269	140	923	207	117	0	264	0	0	340	0	0	0	143	0	306	277	0	223	0	0	763	850	236	167	0	387	0	0	0	210	0	0	212
ENSDARG00000020237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4
ENSDARG00000068208	0	0	112	60	230	23	27	0	109	0	0	43	0	0	0	45	0	78	25	0	23	0	0	170	179	13	72	0	75	0	0	0	29	0	0	9
ENSDARG00000114715	0	0	15	7	0	0	0	0	16	0	0	0	0	0	0	4	0	3	0	0	0	0	0	0	0	0	10	0	3	0	0	0	0	0	0	0
ENSDARG00000101059	0	0	282	137	247	94	52	0	261	0	0	144	0	0	0	138	0	158	71	0	116	0	0	247	219	98	198	0	186	0	0	0	88	0	0	94
ENSDARG00000098577	0	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	1	0
ENSDARG00000100451	0	0	165	100	0	6	16	0	133	0	0	7	0	0	0	42	0	73	6	0	5	0	0	0	0	12	82	0	51	0	0	0	2	0	0	1
ENSDARG00000104241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000104522	0	0	1	1	0	8	2	0	2	0	0	6	0	0	0	2	0	0	3	0	2	0	0	0	0	6	2	0	3	0	0	0	7	0	0	2
ENSDARG00000103223	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSDARG00000098316	0	0	1	2	0	0	2	0	1	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0
ENSDARG00000105085	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000100604	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSDARG00000095508	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000104881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSDARG00000099876	0	0	32	15	1	77	12	0	32	0	0	82	0	0	0	13	0	25	57	0	54	0	0	1	0	66	20	0	53	0	0	0	86	0	0	57
ENSDARG00000101400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000116427	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000100377	0	0	2	1	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
ENSDARG00000105189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103122	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000098225	0	0	13	7	0	9	1	0	26	0	0	7	0	0	0	11	0	5	3	0	17	0	0	0	0	9	11	0	4	0	0	0	6	0	0	8
ENSDARG00000098546	0	0	19	15	0	22	4	0	36	0	0	10	0	0	0	21	0	5	8	0	16	0	0	0	0	13	14	0	1	0	0	0	13	0	0	21
ENSDARG00000104552	0	0	2	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	2	1	0	4	0	0	0	3	0	0	1
ENSDARG00000100356	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSDARG00000101083	0	0	1	1	0	1	1	0	6	0	0	0	0	0	0	1	0	2	4	0	1	0	0	0	1	6	3	0	0	0	0	0	1	0	0	2
ENSDARG00000104854	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
ENSDARG00000099773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSDARG00000102459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000100026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSDARG00000104430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000098732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
